IdParticipante;IdCodigoIbge;Participante;Endereco;Bairro;Pais;Segmento;Cep
111487755018765;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DOUTOR MAURO LINDEMBERG MONTEIRO 628;PQ INDUSTRIAL ANHANGUERA;;;
812657625001590;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDABENEDITO MATARAZZO SOBRINHO 1315;CENTRO;;;
24157755002475;4101804;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DOS PINHEIRAIS 565;CHAPADA;;;
739791165012000;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R PAUL GARFUNKEL, 300;CENTRO;;;
41645415002250;3305109;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA GUIMARAES 365;VILA TIRADENTES;;;
456745740001965;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA TOGA 159;JARDIM JAPAO;;;
88856205002025;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA RECIFE 520;REALENGO;;;
1118535071760;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA PETER LUND 145;CAJU;;;
653924655002955;3526902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";V PREFEITO JURANDYR PAIXAO 700;JARDIM CAMPO BELO;;;
196138815002475;3543402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA JOAO CLAPP 1129;CAMPOS ELISEOS;;;
22688145002250;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BARTOLOMEU LOURENCO DE GUSMAO 5075;BOQUEIRAO;;;
5222355001530;3548807;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MAJOR CARLO DEL PRETE 875;CERAMICA;;;
32108310001650;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R GUILHERME ASBAHR NETO 336;SOBRE LOJA;;;
211029075001935;1501402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";LOTE DISTRITO INDUSTRIAL DE ICOARACI, SETOR C SN;DISTRITO ICOARACI;;;
56995860002025;4305108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA FILIPPO BRUSTOLIN 131;SAO LEOPOLDO;;;
1389906090006915;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ALAMEDA GLETE 748;CAMPOS ELISEOS;;;
293968785001980;3547809;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ALCIDES DE QUEIROS 456;CASA BRANCA;;;
1297988070044445;4204608;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RDV LUIZ ROSSO SN;CENTRO;;;
112636950001515;4313201;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ERWINO ROLOFF 230;BR 116;;;
137237805002460;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Rua Luiz da Costa Ramos 408;Cursino;;;
163725240002820;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DOS SOROCABANOS 350;IPIRANGA;;;
24157755022200;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA CYRO CORREIA PEREIRA 2400;CIC;;;
8051580002130;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA GUPE 10933;SITIO GUPE;;;
72877935001500;3303500;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA PRESIDENTE DUTRA 12090;PRATA;;;
1389906090020280;3205309;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA LEITAO DA SILVA 1187;GURIGICA;;;
205143945002505;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R DA GAVEA 1020;VILA MARIA;;;
1389906090034860;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ALAMEDA GLETE 908;CAMPOS ELISEOS;;;
15026055002865;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BRAZ DE PINA 854;CENTRO;;;
105568395002985;3505708;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA CEARA 244;ALPHAVILLE;;;
12629490002265;3301702;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BERNARDO DE VASCONCELOS 175;VILA MARIA HELENA;;;
261430965128145;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA THOMAS EDSON 1250;BARRA FUNDA;;;
917803320138300;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DAS COMUNICACOES 333;PARQUE INDUSTRIAL ANHANGUERA;;;
531041385088500;3530607;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R TENENTE ONOFRE RODRIGUES AGUIAR 888;VILA INDUSTRIAL;;;
739791165021870;4208203;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV GOVERNADOR ADOLFO KONDER 2100;SAO VICENTE;;;
104717700001740;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BARCELONA 1200;CENTRO;;;
1389906090052305;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AIRTON PRETINI 321;PENHA;;;
495752940002820;3509502;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA CAMPINAS MOGI MIRIM 1755;CARLOS GOMES;;;
917803320148575;3552403;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA SERGIO POTULSKI 300;DISTRITO DE NOVA VENEZA;;;
531041385084885;3552403;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MARCOS DUTRA PEREIRA 660;PQ BANDEIRANTES I (NOVA VENEZA);;;
380986950002550;3106705;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA JOSE SANTANA TRIGUEIRO 141;ANGOLA;;;
1389906090048225;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PRESIDENTE TANCREDO NEVES 4775;CASTELO;;;
197167020001500;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA JOAO SAMAHA 571;SAO JOAO BATISTA VENDA NOVA;;;
259164990002910;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA RAJA GABAGLIA 4678;BAIRRO SANTA LUCIA;;;
354964545001560;3151800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA PERNAMBUCO 265;CENTRO;;;
1299921660002895;3151800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA MARECHAL DEODORO 477;CENTRO;;;
1389906090028005;3509502;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA THEODORO LANGARD 751;BOMFIN;;;
855248670008805;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DAS COMUNICACOES 333;PQ INDUSTRIAL;;;
1118535076200;3543402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DOM PEDRO I 2270;IPIRANGA;;;
